ID,RA,DEC,X,Y,Z,MASS,SFR
11538,53.1489029,-27.8045769,7812.51,11031.1,0.854,7.43,0.0324
15614,53.1488953,-27.7775059,7812.57,12655.4,1.919,10.06,45.71
15000,53.1488152,-27.7807312,7816.87,12461.8,0.927,7.05,0.0166
15339,53.1487961,-27.7789097,7817.88,12571.1,1.59,8.55,0.3467
16325,53.1487732,-27.7717018,7819.04,13003.6,2.849,8.51,0.4677
11620,53.1487541,-27.8043022,7820.43,11047.6,0.915,8.68,1.549
16766,53.1487236,-27.7681465,7821.66,13216.9,2.216,8.48,0.0977
16346,53.1487122,-27.7729473,7822.17,12928.9,0.135,7.1,0.0151
10500,53.1487007,-27.8138847,7823.41,10472.6,1.993,8.29,0.4467
12386,53.1486931,-27.7978363,7823.65,11435.5,0.625,7.26,0.0079
16028,53.1486588,-27.7745419,7825.14,12833.2,2.947,9.5,28.84
13341,53.1486473,-27.7909908,7825.94,11846.2,2.952,7.7,0.1622
15483,53.1486397,-27.7781429,7826.15,12617.1,1.914,8.55,0.6457
13973,53.1486244,-27.7868671,7827.03,12093.6,2.367,7.87,0.257
13639,53.1486244,-27.7889423,7827.07,11969.1,2.221,7.92,0.0603
13758,53.1486206,-27.7886429,7827.43,11987.1,1.354,8.39,0.2951
11913,53.1486168,-27.8015442,7827.62,11213.1,2.231,8.9,0.4898
12834,53.1485977,-27.7947159,7828.61,11622.8,1.733,8.11,0.302
15189,53.1485786,-27.7799587,7829.43,12508.2,2.954,9.36,5.888
16706,53.1485558,-27.770153,7830.64,13096.5,0.451,-99,-99
16524,53.1485519,-27.7705669,7830.75,13071.7,1.755,8.65,0.3388
12670,53.1485138,-27.7969017,7833.09,11491.6,1.706,9.67,12.3
15697,53.1485062,-27.7772884,7833.24,12668.3,3.729,9.84,27.54
14835,53.1484909,-27.7818985,7834.21,12391.8,3.653,9.22,1.23
14944,53.1484718,-27.7810822,7835.11,12440.7,0.861,7.35,0.0204
12753,53.1484375,-27.7952728,7837.1,11589.3,0.996,7.98,0.0407
16097,53.1484184,-27.7757816,7837.88,12758.8,0.508,9.24,3.162
14343,53.148407,-27.7848339,7838.65,12215.7,2.861,8.99,0.257
31152,53.1484032,-27.7860603,7838.81,12142,0.41,6.42,0.0003
30932,53.1483879,-27.7921677,7839.67,11775.6,2.759,7.65,0.0646
30843,53.1483803,-27.7948227,7840.19,11616.4,1.591,7.41,0.1023
30120,53.1483841,-27.8156261,7840.29,10368.1,2.645,7.88,1.318
13425,53.1483612,-27.7904587,7841.11,11878.2,1.584,7.57,0.1778
16384,53.1483536,-27.7712421,7841.37,13031.2,2.759,7.63,0.2455
31076,53.1483536,-27.7879219,7841.47,12030.4,2.115,7.63,0.0603
10616,53.1483498,-27.8128967,7842.06,10532,0.706,7.83,0.0288
15457,53.1483345,-27.7784252,7842.45,12600.1,3.408,9.71,9.12
12913,53.1483269,-27.7942696,7843.06,11649.5,2.747,8.69,1.738
30926,53.1483192,-27.7922897,7843.33,11768.4,1.205,7.36,0.2455
10870,53.1483231,-27.8105068,7843.4,10675.3,0.497,7.3,0.0045
12705,53.1483154,-27.7959671,7843.69,11547.7,2.143,9.15,3.02
12420,53.1483078,-27.7977924,7844.06,11438.2,0.504,7.85,0.0026
31007,53.1482925,-27.7900486,7844.66,11902.8,2.199,8.02,0.0234
14784,53.1482773,-27.7821579,7845.42,12376.2,2.114,8.46,0.389
15102,53.1482735,-27.7802544,7845.68,12490.5,3.689,9.57,3.631
13886,53.1482086,-27.7874947,7849.25,12056,2.212,8.34,0.5623
14518,53.148201,-27.7836895,7849.55,12284.3,0.781,7.05,0.0115
10255,53.1482048,-27.8161774,7849.83,10335,2.361,9.05,1.549
11127,53.1481781,-27.8080444,7850.99,10823,0.578,7.27,0.0081
12308,53.1481323,-27.7984333,7853.36,11399.6,1.699,8.77,0.4467
30561,53.1481323,-27.8021412,7853.49,11177.2,1.413,7.88,0.0912
14463,53.1481285,-27.7844048,7853.5,12241.4,3.553,10.08,30.9
16232,53.1481209,-27.7737598,7853.62,12880.1,1.325,10.39,29.51
17127,53.1480942,-27.7657509,7855.06,13360.7,2.604,8.93,6.026
12373,53.1480942,-27.797945,7855.43,11429,0.825,7.39,0.0646
12771,53.1480598,-27.7950058,7857.14,11605.4,4.303,8.31,0.5248
10379,53.1480484,-27.8154564,7858.04,10378.4,1.111,8.61,0.871
16354,53.1480331,-27.7717438,7858.33,13001.1,0.966,7.9,0.0759
13149,53.1480141,-27.7928829,7859.59,11732.7,3.426,8.7,12.02
16042,53.1480026,-27.7746773,7859.91,12825.1,0.736,8.75,0.2754
13195,53.1480064,-27.79216,7859.93,11776.1,1.792,7.55,0.123
15855,53.1479874,-27.7750111,7860.86,12805,1.028,8.21,0.1995
14040,53.1479836,-27.7876854,7861.09,12044.5,1.816,9.59,10
12402,53.1479645,-27.7982941,7862.38,11408,1.725,9.08,3.162
16762,53.1479034,-27.7682819,7865.09,13208.8,0.921,8.26,0.1738
31386,53.1478958,-27.7806263,7865.68,12468.1,1.644,7.34,0.1148
12326,53.1478844,-27.7996998,7866.49,11323.8,0.118,7.82,0.0048
16455,53.1478539,-27.7740612,7867.86,12862,1.081,10.3,51.29
12998,53.1478424,-27.7936382,7868.67,11687.4,2.272,8.42,0.6761
16437,53.1478157,-27.7713623,7869.93,13024,2.119,9.06,2.089
11109,53.1478119,-27.8082275,7870.51,10812,1.65,8.39,0.055
17172,53.1477776,-27.7656193,7871.79,13368.5,2.484,9.8,11.48
30230,53.1477814,-27.8123302,7872.07,10565.8,1.26,7.65,0.0501
15753,53.1477699,-27.776947,7872.39,12688.9,1.075,9.57,3.631
12600,53.1477394,-27.7962227,7874.25,11532.3,2.093,8.24,0.3162
14132,53.1477356,-27.785923,7874.32,12150.3,0.752,7,0.0044
10639,53.147728,-27.8127022,7875,10543.5,2.608,7.96,1.995
14662,53.1477013,-27.7827435,7876.05,12341.1,0.21,5.72,0.0014
12389,53.1476974,-27.7979431,7876.4,11429.1,3.802,9.04,7.244
11643,53.1476936,-27.8039951,7876.69,11066,1.277,8.66,0.6761
13193,53.1476517,-27.7922001,7878.73,11773.7,1.968,8.21,0.1862
11221,53.1476402,-27.8072453,7879.65,10871,0.935,7.9,0.0724
17161,53.1476173,-27.7652225,7880.23,13392.4,0.924,7.73,0.1202
31357,53.1476173,-27.7812481,7880.46,12430.8,2.83,7.78,0.0457
31089,53.1476135,-27.787672,7880.75,12045.4,1.512,7.89,0.0813
13268,53.1476097,-27.7917919,7881.09,11798.2,2.024,8.51,0.3548
12512,53.1476059,-27.7969208,7881.31,11490.5,3.14,8.92,0.3981
16453,53.1475754,-27.7711353,7882.53,13037.6,2.194,8.68,1
14774,53.1475372,-27.7822418,7884.79,12371.3,0.784,7.56,0.0955
11765,53.1475067,-27.8029099,7886.6,11131.1,2.638,8.72,1.38
16003,53.1474724,-27.7751198,7888.03,12798.5,1.02,8.5,0.2399
12618,53.1474648,-27.7962227,7888.86,11532.3,1.666,8.26,0.8128
15769,53.1474342,-27.7776051,7890.05,12649.3,1.748,10.33,6.026
14425,53.1474342,-27.7845173,7890.29,12234.6,0.978,8.37,0.6166
14337,53.1474228,-27.7848091,7890.94,12217.1,3.523,9.33,0.9333
13060,53.1474113,-27.7937584,7891.55,11680.2,1.199,9.21,2.344
12589,53.1474113,-27.7965622,7891.57,11512,0.502,8.2,0.0015
13044,53.1473999,-27.7933464,7892.13,11704.9,2.876,8.87,0.8913
13829,53.1473961,-27.7878647,7892.3,12033.8,1.554,8.62,0.0417
30928,53.1473732,-27.7922211,7893.67,11772.4,1.199,7.59,0.0468
12627,53.1473656,-27.7961121,7894.1,11539,1.671,8.24,0.1318
12801,53.1473236,-27.7948818,7896.35,11612.9,0.954,7.81,0.0776
13404,53.147316,-27.7907639,7896.6,11859.9,1.769,8.37,0.4898
13970,53.1473122,-27.7868137,7896.76,12096.9,1.287,7.39,0.0295
14475,53.1473007,-27.7839069,7897.25,12271.3,1.739,7.81,0.1349
30599,53.1472893,-27.8011494,7898.24,11236.7,2.742,8.04,0.3981
10395,53.1472893,-27.8151588,7898.25,10396.2,2.477,9.72,7.763
30827,53.1472855,-27.7954121,7898.37,11580.9,1.052,6.9,0.0035
11989,53.1472511,-27.8008423,7900.1,11255.2,0.284,6.55,0.0129
30987,53.1472397,-27.790554,7900.73,11872.4,2.389,7.32,0.0891
16405,53.1472282,-27.771471,7900.95,13017.4,0.122,7.45,0
31736,53.1471977,-27.7730732,7902.67,12921.3,2.78,7.91,0.3162
31183,53.1471939,-27.7852573,7903.01,12190.3,2.193,7.54,0.0417
31006,53.1471939,-27.7900505,7903.09,11902.7,3.245,7.65,0.3715
13626,53.1471863,-27.7890434,7903.54,11963.1,2.813,8.21,0.2951
13911,53.1471786,-27.7884789,7903.98,11996.9,0.631,9.02,1.259
31154,53.1471748,-27.785984,7904.05,12146.7,1.257,7.15,0.0363
13056,53.1471748,-27.7930851,7904.06,11720.6,5.35,8.05,0.8511
10406,53.1471634,-27.8148632,7904.98,10413.9,2.342,8.8,1.82
31016,53.1471558,-27.7897854,7905.09,11918.5,1.916,7.85,0.0288
13361,53.1471367,-27.7910309,7906.1,11843.9,0.548,7.29,0.0085
31940,53.1471291,-27.7683678,7906.27,13203.7,2.217,8.3,0.1288
14070,53.1471214,-27.7871094,7906.91,12079.2,1.367,9.16,2.951
31081,53.1470795,-27.7878094,7909.19,12037.1,0.92,6.71,0.0076
15585,53.1470757,-27.7784252,7909.28,12600.2,1.072,9.13,3.236
10871,53.1470718,-27.8105011,7909.79,10675.6,0.76,7.69,0.0132
16664,53.1470184,-27.7700558,7912.18,13102.4,0.536,8.75,0.3388
15053,53.1469803,-27.7803841,7914.31,12482.7,2.064,7.94,0.1479
13128,53.1469612,-27.7926273,7915.52,11748,2.615,8.1,0.1
17202,53.1469536,-27.7648849,7915.65,13412.6,2.878,8.44,1.445
16055,53.1469269,-27.7733631,7917.08,12903.9,0.987,7.77,0.0132
12434,53.1469307,-27.7981377,7917.16,11417.5,0.648,8.3,0.0692
14553,53.1469231,-27.7834873,7917.39,12296.5,3.125,8.06,0.4898
12673,53.1469193,-27.7955799,7917.68,11571,2.713,7.89,0.4677
31284,53.1469116,-27.7827072,7917.93,12343.2,1.577,6.75,0.1072
15144,53.1469078,-27.7802238,7918.23,12492.3,1.12,8.06,0.2951
14969,53.1468887,-27.7817726,7919.23,12399.4,1.474,9.07,3.09
11246,53.1468811,-27.8071594,7919.87,10876.1,0.584,7.9,0.0275
14004,53.1468735,-27.7872276,7920.04,12072.1,2.773,9.14,3.09
13739,53.1468697,-27.7886353,7920.24,11987.6,1.25,8.31,0.5248
13500,53.1468544,-27.790247,7921.11,11890.9,3.363,9.18,0.912
13018,53.1468544,-27.7938881,7921.18,11672.4,2.851,9.1,3.311
15424,53.1468163,-27.7780209,7923.03,12624.5,0.97,8,0.0347
13622,53.1467972,-27.7892437,7924.11,11951.1,2.828,8.89,2.818
10992,53.1467819,-27.8094215,7925.17,10740.4,2.802,9.29,3.548
13277,53.1467552,-27.7916679,7926.29,11805.7,2.881,8.89,1.66
13354,53.1467552,-27.7911301,7926.4,11837.9,1.814,8.35,0.6761
13864,53.14674,-27.7876492,7927.13,12046.7,3.618,9.36,1
30754,53.1467361,-27.7973003,7927.38,11467.6,5.159,8.17,0.263
12224,53.1466789,-27.7990665,7930.54,11361.7,1.889,8.58,0.4571
14112,53.1466522,-27.7861309,7931.7,12137.9,5.548,9.02,3.802
15877,53.1466446,-27.7745647,7931.96,12831.9,1.366,7.35,0.4365
15595,53.1466179,-27.7775021,7933.43,12655.6,1.152,8.48,0.7943
15232,53.1466141,-27.7794743,7933.74,12537.2,2.728,8.85,1.82
13046,53.1465607,-27.7931805,7936.75,11714.9,2.663,8.2,0.2818
31070,53.1465454,-27.7880535,7937.57,12022.5,1.409,8.08,0.0044
13082,53.1465111,-27.7928944,7939.33,11732,1.207,7.56,0.0275
16257,53.1465034,-27.7719231,7939.57,12990.3,2.455,7.69,0.1995
11879,53.1465034,-27.8017769,7939.81,11199.1,0.621,7.42,0.038
31102,53.1464691,-27.7873707,7941.49,12063.5,3.288,8.16,0.1288
16095,53.1464577,-27.7733517,7942.02,12904.6,4.23,9.34,2.512
16753,53.1464386,-27.7682972,7943,13207.8,2.617,8.42,0.8511
14976,53.146431,-27.7809849,7943.54,12446.7,3.581,9.09,1.698
14230,53.1464272,-27.7853794,7943.64,12183,3.436,7.95,0.7943
30938,53.1464272,-27.7918148,7943.68,11796.9,2.165,7.05,0.0676
12496,53.1464233,-27.7970295,7944,11484,1.429,7.4,0.1549
15451,53.1464195,-27.7783146,7944.03,12606.9,1.934,8.84,1.995
12282,53.146389,-27.7986755,7945.93,11385.2,2.301,8.62,0.3162
13020,53.1463661,-27.7933598,7947.01,11704.2,2.62,7.85,0.2455
12726,53.1463661,-27.7953968,7947.07,11581.9,0.479,7.42,0.0158
16553,53.1463623,-27.7700787,7947.08,13101,0.628,8.01,0.1514
12772,53.1463623,-27.7952309,7947.3,11591.9,2.648,8.66,2.239
14922,53.1463585,-27.7812939,7947.3,12428.1,3.647,9.05,0.8318
30417,53.1463394,-27.8068218,7948.57,10896.4,0.456,6.98,0.0009
31191,53.1463127,-27.7850704,7949.83,12201.5,4.109,8.91,0.3467
13509,53.146286,-27.7901554,7951.22,11896.4,1.597,8.38,0.4365
12935,53.1462555,-27.793911,7953.04,11671,0.726,6.97,0.0138
10860,53.1462479,-27.8105774,7953.56,10671,3.014,8.9,4.169
11114,53.1462173,-27.8081818,7955.02,10814.9,1.922,8.31,0.302
15686,53.1462135,-27.7760944,7955.02,12740.1,4.032,8.53,0.6166
13831,53.1462135,-27.7880783,7955.13,12021,2.074,8.9,1.23
14807,53.1462021,-27.7820435,7955.69,12383.2,0.894,7.6,0.0174
16548,53.1461716,-27.7710323,7957.13,13043.8,1.268,9.95,10.72
15432,53.1461487,-27.7798824,7958.46,12512.8,2.617,10.88,32.36
15459,53.1461296,-27.7777863,7959.35,12638.5,4.891,8.45,6.761
15640,53.1461258,-27.7764034,7959.55,12721.5,0.926,7.6,0.0589
10864,53.1461334,-27.8123131,7959.69,10566.9,0.527,-99,-99
15500,53.1461067,-27.7774067,7960.69,12661.4,1.319,7.8,0.0269
14715,53.1460915,-27.7829762,7961.56,12327.1,1.396,8.9,0.955
15027,53.1460876,-27.7805271,7961.6,12474.1,3.681,8.9,0.3388
17095,53.14608,-27.7665691,7961.99,13311.5,0.93,9.17,1.122
14229,53.1460724,-27.7854195,7962.45,12180.5,4.801,8.57,1.349
30391,53.1460686,-27.8074512,7962.94,10858.6,0.083,4.72,0.0003
12871,53.1460648,-27.7944965,7962.99,11636,6.237,9.16,9.332
15486,53.1460495,-27.7780285,7963.65,12624.1,2.196,8.58,0.4677
11388,53.1460495,-27.8064461,7963.96,10919,2.827,10.41,53.7
13297,53.1460419,-27.7915897,7964.35,11810.4,3.3,9.1,1.862
15034,53.146019,-27.7810345,7965.3,12443.6,1.627,8.46,0.5248
30991,53.146019,-27.7905083,7965.38,11875.2,5.93,9.03,0.4677
31618,53.1459999,-27.7758808,7966.33,12752.9,2.752,7.8,0.0912
15843,53.1459961,-27.7748203,7966.38,12816.5,3.487,7.81,1.549
31138,53.1459389,-27.7865353,7969.68,12113.6,3.664,7.54,0.2884
11100,53.1459389,-27.8085346,7970,10793.7,1.221,9.03,1.82
13225,53.1459274,-27.7922554,7970.27,11770.4,1.129,8.25,0.1349
12593,53.1459274,-27.7965279,7970.36,11514,1.371,8.66,0.631
14235,53.1459198,-27.7853699,7970.58,12183.5,1.681,7.8,0.3467
12741,53.1459198,-27.7955303,7970.84,11573.9,0.448,7.66,0.0005
14479,53.1459007,-27.7846947,7971.77,12224,1.578,8.97,1.175
12594,53.1458817,-27.7962303,7972.84,11531.9,0.484,6.82,0.0015
13708,53.1458702,-27.7886257,7973.41,11988.2,2.8,7.92,0.3548
14980,53.1458626,-27.7808533,7973.69,12454.5,2.341,7.86,0.257
13824,53.1458282,-27.7877636,7975.58,12039.9,3.28,8.32,0.5012
13037,53.1458282,-27.7932129,7975.68,11713,1.789,8.1,0.1202
12712,53.1458244,-27.79533,7975.79,11585.9,0.654,7.17,0.0065
15319,53.145813,-27.7794247,7976.26,12540.3,2.152,8.65,1.622
15536,53.1457825,-27.7772903,7977.85,12668.3,2.841,8.41,1.995
11546,53.1457748,-27.8044643,7978.62,11037.9,1.879,8.11,0.1259
16237,53.1457405,-27.7724533,7979.97,12958.6,0.703,8.11,0.0955
14457,53.1457443,-27.7841854,7980.04,12254.5,1.838,7.9,0.5012
30784,53.1457367,-27.7966862,7980.59,11504.6,5.388,8.32,0.7586
13296,53.1457062,-27.7913723,7982.1,11823.4,1.492,7.33,0.1622
31188,53.1456642,-27.7850914,7984.21,12200.2,3.329,8.4,0.6457
30660,53.1456566,-27.7995701,7984.75,11331.5,1.715,8.3,0.1514
16070,53.1456451,-27.7734203,7984.98,12900.5,0.474,7.5,0.0389
15905,53.1456413,-27.7743988,7985.28,12841.9,1.729,7.71,0.0871
13773,53.1456451,-27.7882195,7985.32,12012.5,5.119,8.91,2.138
30503,53.1456261,-27.8040237,7986.49,11064.3,2.608,8.36,0.1698
31172,53.145607,-27.7854977,7987.31,12175.9,1.756,8.12,0.1622
12798,53.1456032,-27.7951031,7987.6,11599.5,1.076,8.15,0.302
12266,53.1455765,-27.7988987,7989.03,11371.9,2.594,9.87,21.38
14295,53.1455498,-27.7861214,7990.4,12138.5,1.242,8.7,0.6026
31348,53.1455345,-27.781374,7990.99,12423.3,3.352,6.99,0.2344
14569,53.1455345,-27.7838001,7991.15,12277.7,1.416,8.48,0.1288
13904,53.1455269,-27.7874088,7991.59,12061.2,0.96,7.73,0.0933
13491,53.1454849,-27.7902279,7993.84,11892.1,0.146,5.42,0.0063
15871,53.1454735,-27.7746525,7994.24,12826.6,3.214,7.55,0.3631
15049,53.1454659,-27.7806339,7994.7,12467.7,3.561,9.49,1.349
32048,53.1454582,-27.7656593,7994.88,13366.2,1.704,8.11,0.0562
16990,53.1454506,-27.7667446,7995.46,13301,1.285,8.81,0.4898
15600,53.1454468,-27.7771778,7995.61,12675.1,1.725,8.65,0.537
13349,53.1454391,-27.7909222,7996.18,11850.4,1.941,7.5,0.1096
31785,53.1454124,-27.7718563,7997.38,12994.4,2.915,7.72,0.2512
14062,53.1454086,-27.7864532,7997.72,12118.5,1.589,8.32,0.1549
14165,53.1453934,-27.7857533,7998.65,12160.5,3.347,8.44,0.7943
15271,53.1453857,-27.7797451,7999.06,12521,1.66,9.04,1.995
14287,53.1453857,-27.785059,7999.08,12202.2,3.609,8.44,0.5012
15375,53.1453743,-27.7784176,7999.54,12600.7,1.519,8.39,0.1047
13336,53.1453743,-27.7911816,7999.63,11834.8,1.789,8.4,0.6457
31701,53.1453667,-27.7739773,7999.87,12867.1,2.734,7.44,0.1413
15547,53.1453476,-27.7788372,8000.95,12575.5,3.316,9.39,21.88
13927,53.145298,-27.7871399,8003.67,12077.4,1.67,8.2,0.4074
12920,53.1452789,-27.7940979,8004.79,11659.9,2.681,8.52,0.3981
13322,53.1452751,-27.7918663,8004.86,11793.7,1.305,9.32,1.549
15775,53.145237,-27.7779064,8006.78,12631.4,1.042,10.33,38.02
14498,53.145195,-27.7838421,8009.13,12275.2,1.301,7.9,0.0955
15608,53.1451378,-27.7766323,8012.03,12707.8,1.676,7.99,0.0603
11698,53.145134,-27.8035069,8012.51,11095.3,0.494,7.98,0.005
16240,53.1451035,-27.7720184,8013.91,12984.6,2.463,8.07,0.6457
31691,53.1450996,-27.7743282,8013.99,12846,1.52,7.17,0.0269
11103,53.1451035,-27.8082657,8014.17,10809.8,0.644,7.54,0.0151
13166,53.1450882,-27.7927208,8014.96,11742.5,0.593,7.67,0.0204
11032,53.1450882,-27.8098507,8015.1,10714.7,1.199,10.05,23.44
12739,53.1450806,-27.7954082,8015.31,11581.2,0.132,5.96,0.0052
13859,53.1450806,-27.789423,8015.32,11940.3,1.254,9.74,8.128
13034,53.1450768,-27.7932301,8015.6,11711.9,3.271,7.75,0.302
31597,53.1450577,-27.7763367,8016.34,12725.6,2.063,7.34,0.0631
13578,53.1450043,-27.7900295,8019.29,11904,1.518,9.05,1.349
13324,53.1449966,-27.7913551,8019.65,11824.5,1.717,8.32,0.5495
15137,53.1449661,-27.7808208,8021.29,12456.5,0.444,8.06,0.0398
15802,53.1449394,-27.7751579,8022.55,12796.3,3.544,7.81,1.549
16665,53.1449318,-27.7693157,8022.97,13146.9,0.746,8.34,0.1072
12099,53.1449356,-27.7998772,8023.1,11313.1,2.531,8.3,0.9772
15298,53.144928,-27.7794781,8023.25,12537,2.702,9.49,11.22
30946,53.1449013,-27.7917023,8024.83,11803.5,1.331,7.63,0.0182
30325,53.1448936,-27.8093853,8025.37,10742.6,1.137,7.62,0.2291
30621,53.1448898,-27.8006115,8025.5,11269,1.735,7.64,0.0871
11092,53.1448822,-27.8083954,8025.97,10802,2.209,8.5,0.2512
14427,53.1448669,-27.7845478,8026.46,12232.8,1.266,8.61,0.4898
15578,53.144825,-27.7785549,8028.67,12592.4,1.437,9.06,0.871
15762,53.1447754,-27.7755661,8031.36,12771.8,1.285,7.86,0.0871
13747,53.1447563,-27.7886009,8032.52,11989.7,2.095,8.47,0.2884
14530,53.1447182,-27.7854462,8034.52,12179,0.273,8.24,0.2089
30494,53.1447182,-27.8042698,8034.73,11049.5,1.195,7.49,0.1288
30952,53.1447144,-27.7915554,8034.78,11812.4,1.737,7.42,0.0316
30925,53.1447105,-27.7922916,8034.83,11768.2,3.476,7.59,0.7586
16444,53.1446533,-27.7711105,8037.66,13039.1,3.13,9.77,10.72
15642,53.1446342,-27.7764034,8038.89,12721.5,2.434,7.38,0.1288
30593,53.1446342,-27.8013535,8039,11224.5,0.655,6.98,0.0182
15453,53.1446152,-27.7780724,8039.74,12621.3,0.312,7.16,0.0004
30890,53.1446075,-27.7933617,8040.34,11704.1,0.588,6.4,0.0025
30645,53.1445961,-27.7999516,8041.16,11308.7,2.201,8.4,1.23
10995,53.1445732,-27.8094063,8042.47,10741.4,3.1,9.15,4.169
12171,53.1445427,-27.7993469,8043.99,11345,1.671,8.3,0.7244
15518,53.1444931,-27.7790298,8046.38,12564,1.491,10.11,26.92
14874,53.1444817,-27.7815742,8047,12411.2,0.089,5.67,0
13476,53.1444664,-27.7903557,8047.83,11884.4,2.521,8.96,2.754
13444,53.1444626,-27.7911072,8048.04,11839.3,1.489,9.33,3.162
14516,53.144455,-27.7836895,8048.35,12284.3,1.461,7.33,0.0891
31706,53.1444473,-27.7738895,8048.61,12872.4,1.674,7.82,0.1738
31090,53.1444435,-27.7876644,8048.99,12045.9,3.272,8.06,0.166
31619,53.1444206,-27.775856,8050.1,12754.4,1.721,7.5,0.7586
31358,53.1444092,-27.7812099,8050.8,12433.2,3.026,7.84,0.1778
13104,53.1443443,-27.7930603,8054.29,11722.1,0.25,6.82,0.0023
15660,53.1443253,-27.7764587,8055.13,12718.3,2.546,8.81,0.7079
13817,53.1443214,-27.7891331,8055.64,11957.7,1.266,9.96,6.918
14413,53.1442833,-27.7842827,8057.42,12248.8,2.666,8.1,0.0617
15790,53.1442833,-27.7752838,8057.42,12788.7,0.893,7.39,0.0107
31430,53.1442833,-27.7797813,8057.5,12518.8,5.118,8.97,22.39
15624,53.1442604,-27.7771759,8058.73,12675.2,1.056,8.64,0.3311
30447,53.1442642,-27.8054466,8058.79,10978.9,3.043,8.79,0.7079
30736,53.1442604,-27.7977257,8058.95,11442.2,2.8,8.39,0.5129
12535,53.1442566,-27.7967262,8059.06,11502.2,2.38,8.01,0.2291
16680,53.1442413,-27.7690582,8059.55,13162.2,2.548,9.34,4.571
31628,53.1442375,-27.7756023,8059.86,12769.6,2.62,7.79,0.0912
16132,53.1441689,-27.7735519,8063.59,12892.6,1.931,9.46,5.248
14276,53.1441689,-27.7851448,8063.62,12197,3.39,8.64,0.5012
31497,53.1441574,-27.7786713,8064.04,12585.4,1.414,7.72,0.0631
11307,53.1441383,-27.8066292,8065.41,10908,0.726,7.97,0.0398
12703,53.1441269,-27.7954388,8066,11579.5,2.079,8.52,0.4677
14525,53.1441078,-27.7838821,8066.94,12272.8,2.844,8.96,2.239
31157,53.1440811,-27.7858944,8068.28,12152.1,2.477,6.92,0.0562
31680,53.1440544,-27.7745018,8069.62,12835.6,3.819,8.04,0.537
31402,53.144001,-27.7803802,8072.46,12482.9,7.152,8.23,4.074
30881,53.1439857,-27.7936878,8073.39,11684.5,0.896,6.89,0.0059
12905,53.1439667,-27.7941742,8074.42,11655.3,1.918,8.31,0.182
31352,53.1439629,-27.781271,8074.52,12429.5,1.436,7.7,0.0447
12267,53.1439629,-27.7986469,8074.74,11387,5.616,8.93,16.6
12240,53.1439438,-27.7988796,8075.77,11373,5.689,9.07,25.7
15223,53.1439362,-27.7797241,8075.81,12522.2,1.738,8.97,2.399
16242,53.143898,-27.7719917,8077.88,12986.3,1.788,8.3,0.309
31193,53.143898,-27.7850876,8077.95,12200.5,1.64,7.22,0.0692
13456,53.1438866,-27.7903156,8078.67,11886.8,2.297,8.11,0.1549
13050,53.1438713,-27.7933235,8079.54,11706.3,4.946,9.04,26.3
13065,53.1438484,-27.7930164,8080.6,11724.8,6.001,8.39,0.8913
13767,53.1438332,-27.7884884,8081.39,11996.5,2.194,8.77,0.871
13428,53.1438179,-27.7905025,8082.38,11875.6,1.004,7.62,0.0263
11736,53.1438103,-27.8030567,8082.83,11122.4,3.164,8.54,0.912
31241,53.1437874,-27.7838268,8083.9,12276.1,1.49,7.81,0.049
15019,53.1437798,-27.7808552,8084.24,12454.5,0.28,6.88,0.0026
13367,53.1437759,-27.7908669,8084.52,11853.7,4.089,7.7,0.6166
31602,53.1437492,-27.7761574,8085.71,12736.3,4.726,8,1.071
31970,53.1437454,-27.7676525,8085.96,13246.6,1.697,8.54,0.0776
15469,53.1437378,-27.7776337,8086.5,12647.7,0.194,5.65,0.0022
31235,53.1437225,-27.7840004,8087.37,12265.7,0.234,5.95,0.0059
15130,53.1436691,-27.7798462,8089.94,12514.9,0.743,7.34,0.0014
31990,53.1436539,-27.7671986,8090.7,13273.8,1.975,8.21,0.195
30895,53.1436386,-27.7930756,8091.89,11721.2,5.657,7.33,0.4677
13727,53.1435661,-27.7891312,8095.54,11957.8,0.556,8.86,0.0059
14998,53.1435661,-27.7807846,8095.62,12458.7,1.935,8.33,0.2754
12821,53.1435204,-27.7952251,8098.06,11592.2,1.978,9.16,2.63
12089,53.1435165,-27.7999401,8098.45,11309.4,2.746,8.65,0.8128
13450,53.1434975,-27.7907009,8099.27,11863.7,1.22,8.19,0.3236
15010,53.1434708,-27.7832127,8100.7,12312.9,1.498,10.78,109.6
10903,53.1434631,-27.8102379,8101.19,10691.5,1.351,8.38,0.4074
31585,53.1434441,-27.7765579,8102.06,12712.3,3.481,8.65,0.1549
30669,53.1434174,-27.7994308,8103.57,11339.9,0.097,5.19,0.001
15403,53.1433945,-27.7780724,8104.56,12621.4,0.316,6.7,0.0011
13826,53.1433907,-27.7880039,8104.91,12025.5,3.375,9.41,2.818
15515,53.1433868,-27.7772827,8105.11,12668.8,2.314,7.77,0.0646
31158,53.1433678,-27.7858944,8106.25,12152.1,3.623,8.72,0.182
12796,53.1433372,-27.7952652,8107.93,11589.8,1.963,9.05,5.495
31445,53.1432877,-27.7795563,8110.24,12532.3,3.394,7.84,1.66
15923,53.1432571,-27.7742729,8111.8,12849.4,3.203,8.4,0.6761
14118,53.1432495,-27.7868233,8112.33,12096.3,0.693,7.95,0.1622
16432,53.1432495,-27.7712517,8112.34,13030.7,0.561,8.62,0.0331
